MOVIE_KEY,title,genres
M4224,Exit Wounds (2001),Action|Thriller
M4225,"Dish, The (2001)",Comedy
M4226,Memento (2000),Mystery|Thriller
M4228,Heartbreakers (2001),Comedy|Crime|Romance
M4229,Say It Isn't So (2001),Comedy|Romance
M4231,Someone Like You (2001),Comedy|Romance
M4232,Spy Kids (2001),Action|Adventure|Children|Comedy
M4233,Tomcats (2001),Comedy
M4234,"Tailor of Panama, The (2001)",Drama|Thriller
M4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
M4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
M4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
M4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
M4239,Blow (2001),Crime|Drama
M4240,Just Visiting (2001),Comedy|Fantasy
M4241,Pokémon 3: The Movie (2001),Animation|Children
M4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
M4243,Brigham City (2001),Crime|Drama|Mystery
M4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
M4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
M4248,Josie and the Pussycats (2001),Comedy
M4251,Chopper (2000),Drama|Thriller
M4252,"Circle, The (Dayereh) (2000)",Drama
M4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
M4255,Freddy Got Fingered (2001),Comedy
M4256,"Center of the World, The (2001)",Drama
M4259,"Luzhin Defence, The (2000)",Drama|Romance
M4260,"Visit, The (2000)",Drama
M4262,Scarface (1983),Action|Crime|Drama
M4263,Days of Wine and Roses (1962),Drama
M4265,Driven (2001),Action|Thriller
M4267,One Night at McCool's (2001),Comedy
M4268,Town & Country (2001),Comedy
M4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
M4273,Under the Sand (2000),Drama
M4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
M4276,Lost in America (1985),Comedy
M4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
M4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
M4282,Fellini Satyricon (1969),Drama|Fantasy
M4284,Frankie and Johnny (1966),Comedy
M4285,Frankie and Johnny (1991),Comedy|Romance
M4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
M4290,For the Boys (1991),Comedy|Drama|Musical
M4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
M4292,Norma Rae (1979),Drama
M4293,Summer Rental (1985),Comedy
M4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
M4296,Love Story (1970),Drama|Romance
M4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
M4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
M4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
M4300,Bread and Roses (2000),Drama
M4304,Startup.com (2001),Documentary
M4305,Angel Eyes (2001),Romance|Thriller
M4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
M4307,"Fast Food, Fast Women (2000)",Comedy|Romance
M4308,Moulin Rouge (2001),Drama|Musical|Romance
M4310,Pearl Harbor (2001),Action|Drama|Romance|War
M4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
M4313,"Man Who Cried, The (2000)",Drama
M4316,Ice Castles (1978),Drama
M4317,Love Potion #9 (1992),Comedy|Romance
M4321,City Slickers (1991),Comedy|Western
M4322,Eight Men Out (1988),Drama
M4323,"Horse Soldiers, The (1959)",Adventure|War|Western
M4325,"Night, The (Notte, La) (1960)",Drama
M4326,Mississippi Burning (1988),Crime|Drama|Thriller
M4327,"Magnificent Seven, The (1960)",Adventure|Western
M4329,Rio Bravo (1959),Western
M4333,Throw Momma from the Train (1987),Comedy|Crime
M4334,Yi Yi (2000),Drama
M4337,"Sand Pebbles, The (1966)",Drama|Romance|War
M4338,Twelve O'Clock High (1949),Drama|War
M4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
M4340,"Animal, The (2001)",Comedy
M4342,Big Eden (2000),Drama|Romance
M4343,Evolution (2001),Comedy|Sci-Fi
M4344,Swordfish (2001),Action|Crime|Drama
M4345,"Anniversary Party, The (2001)",Drama
M4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
M4349,Catch-22 (1970),Comedy|War
M4350,Forgotten Silver (1996),Comedy|Documentary
M4351,Point Break (1991),Action|Crime|Thriller
M4353,Uncommon Valor (1983),Action|War
M4354,Unlawful Entry (1992),Crime|Thriller
M4355,Youngblood (1986),Action|Drama
M4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
M4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
M4359,"Seven Year Itch, The (1955)",Comedy
M4361,Tootsie (1982),Comedy|Romance
M4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
M4367,Lara Croft: Tomb Raider (2001),Action|Adventure
M4368,Dr. Dolittle 2 (2001),Comedy
M4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
M4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
M4371,Baby Boy (2001),Crime|Drama
M4372,Crazy/Beautiful (2001),Drama|Romance
M4373,Pootie Tang (2001),Comedy
M4374,Let It Snow (1999),Comedy|Romance
M4378,Sexy Beast (2000),Crime|Drama
M4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
M4381,"Closet, The (Placard, Le) (2001)",Comedy
M4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
M4384,Lumumba (2000),Drama
M4386,Cats & Dogs (2001),Children|Comedy
M4387,Kiss of the Dragon (2001),Action
M4388,Scary Movie 2 (2001),Comedy
M4389,Lost and Delirious (2001),Drama
M4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
M4392,Alice (1990),Comedy|Drama|Fantasy|Romance
M4393,Another Woman (1988),Drama
M4394,Beach Blanket Bingo (1965),Comedy|Musical
M4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
M4396,"Cannonball Run, The (1981)",Action|Comedy
M4397,Cannonball Run II (1984),Action|Comedy
M4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
M4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy
M4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
M4404,Faust (1926),Drama|Fantasy|Horror
M4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
M4407,Salvador (1986),Drama|Thriller|War
M4408,September (1987),Drama
M4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
M4410,Something Wild (1986),Comedy|Crime|Drama
M4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
M4419,All That Heaven Allows (1955),Drama|Romance
M4420,"Barefoot Contessa, The (1954)",Drama
M4422,Cries and Whispers (Viskningar och rop) (1972),Drama
M4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
M4426,Kiss Me Deadly (1955),Film-Noir
M4427,"Lion in Winter, The (1968)",Drama
M4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
M4429,Moby Dick (1956),Drama
M4432,Sweet Smell of Success (1957),Drama|Film-Noir
M4433,Written on the Wind (1956),Drama
M4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
M4436,Obsession (1976),Mystery|Thriller
M4437,Suspiria (1977),Horror
M4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
M4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
M4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
M4441,Game of Death (1978),Action
M4442,"Last Dragon, The (1985)",Action|Comedy|Drama
M4443,Outland (1981),Action|Sci-Fi|Thriller
M4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
M4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
M4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
M4447,Legally Blonde (2001),Comedy|Romance
M4448,"Score, The (2001)",Action|Drama
M4449,Adanggaman (2000),Drama
M4450,Bully (2001),Crime|Drama|Thriller
M4451,Jump Tomorrow (2001),Comedy|Drama|Romance
M4452,Made (2001),Comedy
M4453,Michael Jordan to the Max (2000),Documentary|IMAX
M4454,More (1998),Animation|Drama|Sci-Fi|IMAX
M4458,Africa: The Serengeti (1994),Documentary|IMAX
M4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX
M4462,18 Again! (1988),Comedy|Fantasy
M4463,1969 (1988),Drama|War
M4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
M4465,"Accused, The (1988)",Drama
M4466,Above the Law (1988),Action|Crime|Drama
M4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
M4470,Ariel (1988),Drama
M4471,Arthur 2: On the Rocks (1988),Comedy|Romance
M4473,Bat*21 (1988),Drama|War
M4474,Beaches (1988),Comedy|Drama|Musical
M4475,"Beast of War, The (Beast, The) (1988)",Drama|War
M4476,Big Business (1988),Comedy
M4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
M4478,Biloxi Blues (1988),Comedy|Drama
M4480,"Blob, The (1988)",Horror|Sci-Fi
M4482,"Bright Lights, Big City (1988)",Drama
M4483,Caddyshack II (1988),Comedy
M4484,Camille Claudel (1988),Drama
M4487,Cocktail (1988),Drama|Romance
M4488,Colors (1988),Action|Crime|Drama
M4489,Coming to America (1988),Comedy|Romance
M4490,"Couch Trip, The (1988)",Comedy
M4492,Critters (1986),Comedy|Sci-Fi
M4495,Crossing Delancey (1988),Comedy|Romance
M4496,D.O.A. (1988),Film-Noir|Mystery|Thriller
M4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
M4498,"Dead Pool, The (1988)",Action|Crime|Thriller
M4499,Dirty Rotten Scoundrels (1988),Comedy
M4500,Drowning by Numbers (1988),Comedy|Drama
M4502,Ernest Saves Christmas (1988),Children|Comedy
M4504,Feds (1988),Comedy
M4505,For Keeps (1988),Drama|Romance
M4506,Frantic (1988),Crime|Mystery|Thriller
M4508,Gorillas in the Mist (1988),Drama
M4509,"Great Outdoors, The (1988)",Comedy
M4511,High Spirits (1988),Comedy
M4516,Johnny Be Good (1988),Comedy
M4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
M4518,The Lair of the White Worm (1988),Comedy|Horror
M4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
M4520,License to Drive (1988),Comedy
M4521,Little Nikita (1988),Drama
M4522,Masquerade (1988),Mystery|Romance|Thriller
M4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
M4524,Moon Over Parador (1988),Comedy
M4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
M4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
M4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
M4531,Red Heat (1988),Action
M4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
M4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
M4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
M4537,Running on Empty (1988),Drama
M4541,"Serpent and the Rainbow, The (1988)",Horror
M4544,Short Circuit 2 (1988),Comedy|Sci-Fi
M4545,Short Circuit (1986),Comedy|Sci-Fi
M4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
M4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
M4553,They Live (1988),Action|Sci-Fi|Thriller
M4557,Tucker: The Man and His Dream (1988),Drama
M4558,Twins (1988),Comedy
M4562,Without a Clue (1988),Comedy|Mystery
M4563,Young Einstein (1988),Comedy
M4564,Always (1989),Drama|Fantasy|Romance
M4565,American Ninja (1985),Action|Adventure
M4568,Best of the Best (1989),Action
M4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
M4572,Black Rain (1989),Action|Crime|Drama
M4573,Blaze (1989),Comedy|Drama
M4574,Blind Fury (1989),Action|Thriller
M4577,Casualties of War (1989),Drama|War
M4578,Chances Are (1989),Comedy|Romance
M4580,Cyborg (1989),Action|Sci-Fi
M4581,Dad (1989),Drama
M4583,Disorganized Crime (1989),Action|Comedy
M4584,Dream a Little Dream (1989),Comedy|Drama|Romance
M4585,"Dream Team, The (1989)",Comedy
M4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
M4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
M4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
M4593,Family Business (1989),Comedy
M4594,Farewell to the King (1989),Action|War
M4595,Fat Man and Little Boy (1989),Drama
M4597,Gleaming the Cube (1989),Action|Drama|Mystery
M4599,Great Balls of Fire! (1989),Drama
M4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
M4602,Harlem Nights (1989),Comedy|Crime|Romance
M4603,Her Alibi (1989),Comedy|Romance
M4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
M4608,"Innocent Man, An (1989)",Crime|Drama
M4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
M4611,Johnny Handsome (1989),Crime|Drama
M4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
M4613,K-9 (1989),Action|Comedy|Crime
M4614,Kickboxer (1989),Action
M4615,Last Exit to Brooklyn (1989),Drama
M4616,Lean on Me (1989),Drama
M4617,Let It Ride (1989),Comedy
M4619,Little Monsters (1989),Comedy
M4621,Look Who's Talking (1989),Comedy|Romance
M4622,Loverboy (1989),Comedy
M4623,Major League (1989),Comedy
M4624,Meet the Feebles (1989),Animation|Comedy|Musical
M4625,Millennium (1989),Drama|Sci-Fi|Thriller
M4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
M4628,New York Stories (1989),Comedy|Drama
M4629,Next of Kin (1989),Action|Crime|Thriller
M4630,No Holds Barred (1989),Action
M4632,"Package, The (1989)",Action|Thriller
M4634,Penn & Teller Get Killed (1989),Adventure|Comedy
M4635,Pink Cadillac (1989),Action|Comedy|Drama
M4636,"Punisher, The (1989)",Action
M4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
M4639,America's Sweethearts (2001),Comedy|Romance
M4640,Brother (2000),Action|Crime|Thriller
M4641,Ghost World (2001),Comedy|Drama
M4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
M4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
M4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
M4645,Cure (1997),Crime|Horror|Thriller
M4646,Greenfingers (2000),Comedy|Drama
M4649,Wet Hot American Summer (2001),Comedy
M4653,"Return of the Musketeers, The (1989)",Adventure|Comedy
